datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,date,hour,month,day,season_label,weather_label,casual_ratio,registered_ratio,temp_bucket,humidity_bucket
2012-02-18 01:00:00,1,0,0,1,13.12,15.91,49,11.0014,7,38,45,2012-02-18,1,2,Saturday,Spring,Clear,0.15555555555555556,0.8444444444444444,10-20,"(40.0, 60.0]"
2012-02-18 02:00:00,1,0,0,1,12.3,14.395,61,16.9979,6,39,45,2012-02-18,2,2,Saturday,Spring,Clear,0.13333333333333333,0.8666666666666667,10-20,"(60.0, 80.0]"
2012-02-18 03:00:00,1,0,0,1,11.48,14.395,65,7.0015,3,15,18,2012-02-18,3,2,Saturday,Spring,Clear,0.16666666666666666,0.8333333333333334,10-20,"(60.0, 80.0]"
2012-02-18 04:00:00,1,0,0,1,10.66,15.15,70,0.0,3,4,7,2012-02-18,4,2,Saturday,Spring,Clear,0.42857142857142855,0.5714285714285714,10-20,"(60.0, 80.0]"
2012-02-18 05:00:00,1,0,0,1,9.84,12.88,70,6.0032,0,1,1,2012-02-18,5,2,Saturday,Spring,Clear,0.0,1.0,0-10,"(60.0, 80.0]"
2012-02-18 06:00:00,1,0,0,1,9.84,14.395,70,0.0,1,8,9,2012-02-18,6,2,Saturday,Spring,Clear,0.1111111111111111,0.8888888888888888,0-10,"(60.0, 80.0]"
2012-02-18 07:00:00,1,0,0,1,9.84,14.395,70,0.0,8,33,41,2012-02-18,7,2,Saturday,Spring,Clear,0.1951219512195122,0.8048780487804879,0-10,"(60.0, 80.0]"
2012-02-18 08:00:00,1,0,0,1,9.02,13.635,87,0.0,10,92,102,2012-02-18,8,2,Saturday,Spring,Clear,0.09803921568627451,0.9019607843137255,0-10,"(80.0, 100.0]"
2012-02-18 09:00:00,1,0,0,1,9.02,12.12,80,7.0015,22,116,138,2012-02-18,9,2,Saturday,Spring,Clear,0.15942028985507245,0.8405797101449275,0-10,"(60.0, 80.0]"
2012-02-18 10:00:00,1,0,0,1,10.66,13.635,81,7.0015,48,157,205,2012-02-18,10,2,Saturday,Spring,Clear,0.23414634146341465,0.7658536585365854,10-20,"(80.0, 100.0]"
2012-02-18 11:00:00,1,0,0,1,13.12,16.665,57,8.9981,102,184,286,2012-02-18,11,2,Saturday,Spring,Clear,0.35664335664335667,0.6433566433566433,10-20,"(40.0, 60.0]"
2012-02-18 12:00:00,1,0,0,1,14.76,17.425,43,12.998,128,241,369,2012-02-18,12,2,Saturday,Spring,Clear,0.34688346883468835,0.6531165311653117,10-20,"(40.0, 60.0]"
2012-02-18 13:00:00,1,0,0,1,16.4,20.455,43,19.0012,165,219,384,2012-02-18,13,2,Saturday,Spring,Clear,0.4296875,0.5703125,10-20,"(40.0, 60.0]"
2012-02-18 14:00:00,1,0,0,1,18.04,21.97,35,23.9994,183,244,427,2012-02-18,14,2,Saturday,Spring,Clear,0.42857142857142855,0.5714285714285714,10-20,"(20.0, 40.0]"
2012-02-18 15:00:00,1,0,0,1,17.22,21.21,41,16.9979,229,270,499,2012-02-18,15,2,Saturday,Spring,Clear,0.4589178356713427,0.5410821643286573,10-20,"(40.0, 60.0]"
2012-02-18 16:00:00,1,0,0,1,18.04,21.97,44,22.0028,186,218,404,2012-02-18,16,2,Saturday,Spring,Clear,0.4603960396039604,0.5396039603960396,10-20,"(40.0, 60.0]"
2012-02-18 17:00:00,1,0,0,1,19.68,23.485,36,19.0012,142,222,364,2012-02-18,17,2,Saturday,Spring,Clear,0.3901098901098901,0.6098901098901099,10-20,"(20.0, 40.0]"
2012-02-18 18:00:00,1,0,0,1,18.86,22.725,38,19.9995,70,176,246,2012-02-18,18,2,Saturday,Spring,Clear,0.2845528455284553,0.7154471544715447,10-20,"(20.0, 40.0]"
2012-02-18 19:00:00,1,0,0,1,18.04,21.97,44,11.0014,38,150,188,2012-02-18,19,2,Saturday,Spring,Clear,0.20212765957446807,0.7978723404255319,10-20,"(40.0, 60.0]"
2012-02-18 20:00:00,1,0,0,1,18.04,21.97,44,11.0014,25,123,148,2012-02-18,20,2,Saturday,Spring,Clear,0.16891891891891891,0.831081081081081,10-20,"(40.0, 60.0]"
2012-02-18 21:00:00,1,0,0,1,18.04,21.97,33,19.9995,25,89,114,2012-02-18,21,2,Saturday,Spring,Clear,0.21929824561403508,0.7807017543859649,10-20,"(20.0, 40.0]"
2012-02-18 22:00:00,1,0,0,1,16.4,20.455,40,30.0026,17,101,118,2012-02-18,22,2,Saturday,Spring,Clear,0.1440677966101695,0.8559322033898306,10-20,"(20.0, 40.0]"
2012-02-18 23:00:00,1,0,0,2,14.76,16.665,40,26.0027,12,62,74,2012-02-18,23,2,Saturday,Spring,Cloudy,0.16216216216216217,0.8378378378378378,10-20,"(20.0, 40.0]"
2012-02-19 00:00:00,1,0,0,2,13.94,15.15,39,23.9994,9,65,74,2012-02-19,0,2,Sunday,Spring,Cloudy,0.12162162162162163,0.8783783783783784,10-20,"(20.0, 40.0]"
2012-02-19 01:00:00,1,0,0,2,13.12,15.15,39,16.9979,10,62,72,2012-02-19,1,2,Sunday,Spring,Cloudy,0.1388888888888889,0.8611111111111112,10-20,"(20.0, 40.0]"
2012-02-19 02:00:00,1,0,0,2,12.3,14.395,36,19.0012,3,45,48,2012-02-19,2,2,Sunday,Spring,Cloudy,0.0625,0.9375,10-20,"(20.0, 40.0]"
2012-02-19 03:00:00,1,0,0,2,12.3,14.395,36,15.0013,3,12,15,2012-02-19,3,2,Sunday,Spring,Cloudy,0.2,0.8,10-20,"(20.0, 40.0]"
2012-02-19 04:00:00,1,0,0,2,11.48,12.88,41,26.0027,0,3,3,2012-02-19,4,2,Sunday,Spring,Cloudy,0.0,1.0,10-20,"(40.0, 60.0]"
2012-02-19 05:00:00,1,0,0,2,10.66,11.365,48,19.9995,1,1,2,2012-02-19,5,2,Sunday,Spring,Cloudy,0.5,0.5,10-20,"(40.0, 60.0]"
2012-02-19 06:00:00,1,0,0,1,9.84,10.605,52,22.0028,0,5,5,2012-02-19,6,2,Sunday,Spring,Clear,0.0,1.0,0-10,"(40.0, 60.0]"
2012-02-19 07:00:00,1,0,0,2,9.84,10.605,52,19.0012,2,12,14,2012-02-19,7,2,Sunday,Spring,Cloudy,0.14285714285714285,0.8571428571428571,0-10,"(40.0, 60.0]"
2012-02-19 08:00:00,1,0,0,2,9.84,11.365,56,12.998,8,48,56,2012-02-19,8,2,Sunday,Spring,Cloudy,0.14285714285714285,0.8571428571428571,0-10,"(40.0, 60.0]"
2012-02-19 09:00:00,1,0,0,2,9.84,11.365,56,16.9979,20,73,93,2012-02-19,9,2,Sunday,Spring,Cloudy,0.21505376344086022,0.7849462365591398,0-10,"(40.0, 60.0]"
2012-02-19 10:00:00,1,0,0,2,10.66,12.12,52,16.9979,49,142,191,2012-02-19,10,2,Sunday,Spring,Cloudy,0.25654450261780104,0.743455497382199,10-20,"(40.0, 60.0]"
2012-02-19 11:00:00,1,0,0,2,10.66,11.365,56,22.0028,82,144,226,2012-02-19,11,2,Sunday,Spring,Cloudy,0.36283185840707965,0.6371681415929203,10-20,"(40.0, 60.0]"
2012-02-19 12:00:00,1,0,0,2,11.48,13.635,52,16.9979,71,184,255,2012-02-19,12,2,Sunday,Spring,Cloudy,0.2784313725490196,0.7215686274509804,10-20,"(40.0, 60.0]"
2012-02-19 13:00:00,1,0,0,1,12.3,15.15,49,11.0014,64,197,261,2012-02-19,13,2,Sunday,Spring,Clear,0.24521072796934865,0.7547892720306514,10-20,"(40.0, 60.0]"
2012-02-19 14:00:00,1,0,0,2,13.12,15.91,45,12.998,48,189,237,2012-02-19,14,2,Sunday,Spring,Cloudy,0.20253164556962025,0.7974683544303798,10-20,"(40.0, 60.0]"
2012-02-19 15:00:00,1,0,0,2,12.3,14.395,49,12.998,85,168,253,2012-02-19,15,2,Sunday,Spring,Cloudy,0.3359683794466403,0.6640316205533597,10-20,"(40.0, 60.0]"
2012-02-19 16:00:00,1,0,0,2,13.12,15.15,45,19.0012,62,150,212,2012-02-19,16,2,Sunday,Spring,Cloudy,0.29245283018867924,0.7075471698113207,10-20,"(40.0, 60.0]"
2012-02-19 17:00:00,1,0,0,2,12.3,14.395,49,16.9979,22,135,157,2012-02-19,17,2,Sunday,Spring,Cloudy,0.14012738853503184,0.8598726114649682,10-20,"(40.0, 60.0]"
2012-02-19 18:00:00,1,0,0,2,12.3,13.635,49,22.0028,23,144,167,2012-02-19,18,2,Sunday,Spring,Cloudy,0.1377245508982036,0.8622754491017964,10-20,"(40.0, 60.0]"
2012-02-19 19:00:00,1,0,0,2,12.3,14.395,52,16.9979,18,101,119,2012-02-19,19,2,Sunday,Spring,Cloudy,0.15126050420168066,0.8487394957983193,10-20,"(40.0, 60.0]"
2012-02-19 20:00:00,1,0,0,2,12.3,14.395,52,19.0012,22,81,103,2012-02-19,20,2,Sunday,Spring,Cloudy,0.21359223300970873,0.7864077669902912,10-20,"(40.0, 60.0]"
2012-02-19 21:00:00,1,0,0,3,10.66,12.88,65,11.0014,3,33,36,2012-02-19,21,2,Sunday,Spring,Light rain/snow,0.08333333333333333,0.9166666666666666,10-20,"(60.0, 80.0]"
2012-02-19 22:00:00,1,0,0,3,9.84,12.88,75,6.0032,8,47,55,2012-02-19,22,2,Sunday,Spring,Light rain/snow,0.14545454545454545,0.8545454545454545,0-10,"(60.0, 80.0]"
2012-02-19 23:00:00,1,0,0,2,9.02,11.365,93,11.0014,5,30,35,2012-02-19,23,2,Sunday,Spring,Cloudy,0.14285714285714285,0.8571428571428571,0-10,"(80.0, 100.0]"
2012-03-01 00:00:00,1,0,1,2,17.22,21.21,94,0.0,1,10,11,2012-03-01,0,3,Thursday,Spring,Cloudy,0.09090909090909091,0.9090909090909091,10-20,"(80.0, 100.0]"
2012-03-01 01:00:00,1,0,1,3,18.86,22.725,94,7.0015,0,12,12,2012-03-01,1,3,Thursday,Spring,Light rain/snow,0.0,1.0,10-20,"(80.0, 100.0]"
2012-03-01 02:00:00,1,0,1,2,18.86,22.725,94,19.0012,0,6,6,2012-03-01,2,3,Thursday,Spring,Cloudy,0.0,1.0,10-20,"(80.0, 100.0]"
2012-03-01 03:00:00,1,0,1,1,18.86,22.725,94,15.0013,0,3,3,2012-03-01,3,3,Thursday,Spring,Clear,0.0,1.0,10-20,"(80.0, 100.0]"
2012-03-01 04:00:00,1,0,1,1,19.68,23.485,88,12.998,0,5,5,2012-03-01,4,3,Thursday,Spring,Clear,0.0,1.0,10-20,"(80.0, 100.0]"
2012-03-01 05:00:00,1,0,1,1,19.68,23.485,88,11.0014,0,18,18,2012-03-01,5,3,Thursday,Spring,Clear,0.0,1.0,10-20,"(80.0, 100.0]"
2012-03-01 06:00:00,1,0,1,2,17.22,21.21,94,0.0,2,107,109,2012-03-01,6,3,Thursday,Spring,Cloudy,0.01834862385321101,0.981651376146789,10-20,"(80.0, 100.0]"
2012-03-01 07:00:00,1,0,1,2,18.04,21.97,94,8.9981,8,296,304,2012-03-01,7,3,Thursday,Spring,Cloudy,0.02631578947368421,0.9736842105263158,10-20,"(80.0, 100.0]"
2012-03-01 08:00:00,1,0,1,1,17.22,21.21,94,8.9981,15,579,594,2012-03-01,8,3,Thursday,Spring,Clear,0.025252525252525252,0.9747474747474747,10-20,"(80.0, 100.0]"
2012-03-01 09:00:00,1,0,1,1,18.86,22.725,77,16.9979,5,281,286,2012-03-01,9,3,Thursday,Spring,Clear,0.017482517482517484,0.9825174825174825,10-20,"(60.0, 80.0]"
2012-03-01 10:00:00,1,0,1,1,21.32,25.0,55,11.0014,11,122,133,2012-03-01,10,3,Thursday,Spring,Clear,0.08270676691729323,0.9172932330827067,20-30,"(40.0, 60.0]"
2012-03-01 11:00:00,1,0,1,1,22.96,26.515,43,12.998,19,149,168,2012-03-01,11,3,Thursday,Spring,Clear,0.1130952380952381,0.8869047619047619,20-30,"(40.0, 60.0]"
2012-03-01 12:00:00,1,0,1,1,22.96,26.515,37,15.0013,16,204,220,2012-03-01,12,3,Thursday,Spring,Clear,0.07272727272727272,0.9272727272727272,20-30,"(20.0, 40.0]"
2012-03-01 13:00:00,1,0,1,1,23.78,27.275,32,16.9979,24,187,211,2012-03-01,13,3,Thursday,Spring,Clear,0.11374407582938388,0.8862559241706162,20-30,"(20.0, 40.0]"
2012-03-01 14:00:00,1,0,1,1,23.78,27.275,35,15.0013,37,174,211,2012-03-01,14,3,Thursday,Spring,Clear,0.17535545023696683,0.8246445497630331,20-30,"(20.0, 40.0]"
2012-03-01 15:00:00,1,0,1,1,24.6,31.06,31,16.9979,31,192,223,2012-03-01,15,3,Thursday,Spring,Clear,0.13901345291479822,0.8609865470852018,20-30,"(20.0, 40.0]"
2012-03-01 16:00:00,1,0,1,1,23.78,27.275,32,19.9995,38,323,361,2012-03-01,16,3,Thursday,Spring,Clear,0.10526315789473684,0.8947368421052632,20-30,"(20.0, 40.0]"
2012-03-01 17:00:00,1,0,1,1,22.96,26.515,35,19.9995,49,551,600,2012-03-01,17,3,Thursday,Spring,Clear,0.08166666666666667,0.9183333333333333,20-30,"(20.0, 40.0]"
2012-03-01 18:00:00,1,0,1,1,22.14,25.76,34,23.9994,27,498,525,2012-03-01,18,3,Thursday,Spring,Clear,0.05142857142857143,0.9485714285714286,20-30,"(20.0, 40.0]"
2012-03-01 19:00:00,1,0,1,1,19.68,23.485,41,22.0028,11,317,328,2012-03-01,19,3,Thursday,Spring,Clear,0.03353658536585366,0.9664634146341463,10-20,"(40.0, 60.0]"
2012-03-01 20:00:00,1,0,1,1,18.04,21.97,44,27.9993,12,242,254,2012-03-01,20,3,Thursday,Spring,Clear,0.047244094488188976,0.952755905511811,10-20,"(40.0, 60.0]"
2012-03-01 21:00:00,1,0,1,1,17.22,21.21,47,31.0009,7,190,197,2012-03-01,21,3,Thursday,Spring,Clear,0.03553299492385787,0.9644670050761421,10-20,"(40.0, 60.0]"
2012-03-01 22:00:00,1,0,1,1,15.58,19.695,50,16.9979,3,123,126,2012-03-01,22,3,Thursday,Spring,Clear,0.023809523809523808,0.9761904761904762,10-20,"(40.0, 60.0]"
2012-03-01 23:00:00,1,0,1,1,14.76,17.425,50,15.0013,9,76,85,2012-03-01,23,3,Thursday,Spring,Clear,0.10588235294117647,0.8941176470588236,10-20,"(40.0, 60.0]"
2012-03-02 00:00:00,1,0,1,1,13.94,16.665,53,11.0014,1,45,46,2012-03-02,0,3,Friday,Spring,Clear,0.021739130434782608,0.9782608695652174,10-20,"(40.0, 60.0]"
2012-03-02 01:00:00,1,0,1,1,13.94,15.91,49,15.0013,2,18,20,2012-03-02,1,3,Friday,Spring,Clear,0.1,0.9,10-20,"(40.0, 60.0]"
2012-03-02 02:00:00,1,0,1,1,13.94,15.91,53,19.0012,2,4,6,2012-03-02,2,3,Friday,Spring,Clear,0.3333333333333333,0.6666666666666666,10-20,"(40.0, 60.0]"
2012-03-02 03:00:00,1,0,1,1,13.12,15.91,57,12.998,0,3,3,2012-03-02,3,3,Friday,Spring,Clear,0.0,1.0,10-20,"(40.0, 60.0]"
2012-03-02 04:00:00,1,0,1,1,13.12,17.425,61,0.0,0,2,2,2012-03-02,4,3,Friday,Spring,Clear,0.0,1.0,10-20,"(60.0, 80.0]"
2012-03-02 05:00:00,1,0,1,1,12.3,16.665,70,0.0,0,24,24,2012-03-02,5,3,Friday,Spring,Clear,0.0,1.0,10-20,"(60.0, 80.0]"
2012-03-02 06:00:00,1,0,1,1,12.3,16.665,70,0.0,4,88,92,2012-03-02,6,3,Friday,Spring,Clear,0.043478260869565216,0.9565217391304348,10-20,"(60.0, 80.0]"
2012-03-02 07:00:00,1,0,1,1,12.3,16.665,70,0.0,4,258,262,2012-03-02,7,3,Friday,Spring,Clear,0.015267175572519083,0.9847328244274809,10-20,"(60.0, 80.0]"
2012-03-02 08:00:00,1,0,1,1,11.48,15.15,75,6.0032,16,533,549,2012-03-02,8,3,Friday,Spring,Clear,0.029143897996357013,0.970856102003643,10-20,"(60.0, 80.0]"
2012-03-02 09:00:00,1,0,1,1,12.3,16.665,81,0.0,15,299,314,2012-03-02,9,3,Friday,Spring,Clear,0.04777070063694268,0.9522292993630573,10-20,"(80.0, 100.0]"
2012-03-02 10:00:00,1,0,1,1,14.76,17.425,50,11.0014,14,118,132,2012-03-02,10,3,Friday,Spring,Clear,0.10606060606060606,0.8939393939393939,10-20,"(40.0, 60.0]"
2012-03-02 11:00:00,1,0,1,1,15.58,19.695,46,12.998,40,154,194,2012-03-02,11,3,Friday,Spring,Clear,0.20618556701030927,0.7938144329896907,10-20,"(40.0, 60.0]"
2012-03-02 12:00:00,1,0,1,1,16.4,20.455,43,11.0014,40,194,234,2012-03-02,12,3,Friday,Spring,Clear,0.17094017094017094,0.8290598290598291,10-20,"(40.0, 60.0]"
2012-03-02 13:00:00,1,0,1,1,17.22,21.21,44,15.0013,31,191,222,2012-03-02,13,3,Friday,Spring,Clear,0.13963963963963963,0.8603603603603603,10-20,"(40.0, 60.0]"
2012-03-02 14:00:00,1,0,1,2,18.04,21.97,44,19.0012,29,176,205,2012-03-02,14,3,Friday,Spring,Cloudy,0.14146341463414633,0.8585365853658536,10-20,"(40.0, 60.0]"
2012-03-02 15:00:00,1,0,1,2,17.22,21.21,50,19.9995,5,73,78,2012-03-02,15,3,Friday,Spring,Cloudy,0.0641025641025641,0.9358974358974359,10-20,"(40.0, 60.0]"
2012-03-02 16:00:00,1,0,1,3,16.4,20.455,58,19.9995,1,49,50,2012-03-02,16,3,Friday,Spring,Light rain/snow,0.02,0.98,10-20,"(40.0, 60.0]"
2012-03-02 17:00:00,1,0,1,3,14.76,17.425,81,15.0013,5,123,128,2012-03-02,17,3,Friday,Spring,Light rain/snow,0.0390625,0.9609375,10-20,"(80.0, 100.0]"
2012-03-02 18:00:00,1,0,1,3,14.76,17.425,87,12.998,6,154,160,2012-03-02,18,3,Friday,Spring,Light rain/snow,0.0375,0.9625,10-20,"(80.0, 100.0]"
2012-03-02 19:00:00,1,0,1,3,14.76,17.425,87,12.998,12,162,174,2012-03-02,19,3,Friday,Spring,Light rain/snow,0.06896551724137931,0.9310344827586207,10-20,"(80.0, 100.0]"
2012-03-02 20:00:00,1,0,1,2,14.76,17.425,87,12.998,7,93,100,2012-03-02,20,3,Friday,Spring,Cloudy,0.07,0.93,10-20,"(80.0, 100.0]"
2012-03-02 21:00:00,1,0,1,3,14.76,18.18,87,6.0032,2,99,101,2012-03-02,21,3,Friday,Spring,Light rain/snow,0.019801980198019802,0.9801980198019802,10-20,"(80.0, 100.0]"
2012-03-02 22:00:00,1,0,1,2,14.76,18.94,87,0.0,6,69,75,2012-03-02,22,3,Friday,Spring,Cloudy,0.08,0.92,10-20,"(80.0, 100.0]"
2012-03-02 23:00:00,1,0,1,2,14.76,18.94,87,0.0,4,19,23,2012-03-02,23,3,Friday,Spring,Cloudy,0.17391304347826086,0.8260869565217391,10-20,"(80.0, 100.0]"
2012-03-03 00:00:00,1,0,0,3,14.76,18.18,93,6.0032,1,21,22,2012-03-03,0,3,Saturday,Spring,Light rain/snow,0.045454545454545456,0.9545454545454546,10-20,"(80.0, 100.0]"
2012-03-03 01:00:00,1,0,0,3,14.76,18.94,93,0.0,0,44,44,2012-03-03,1,3,Saturday,Spring,Light rain/snow,0.0,1.0,10-20,"(80.0, 100.0]"
2012-03-03 02:00:00,1,0,0,3,14.76,18.18,93,6.0032,4,34,38,2012-03-03,2,3,Saturday,Spring,Light rain/snow,0.10526315789473684,0.8947368421052632,10-20,"(80.0, 100.0]"
2012-03-03 03:00:00,1,0,0,2,14.76,17.425,93,11.0014,1,20,21,2012-03-03,3,3,Saturday,Spring,Cloudy,0.047619047619047616,0.9523809523809523,10-20,"(80.0, 100.0]"
2012-03-03 04:00:00,1,0,0,2,14.76,17.425,93,12.998,0,2,2,2012-03-03,4,3,Saturday,Spring,Cloudy,0.0,1.0,10-20,"(80.0, 100.0]"
2012-03-03 05:00:00,1,0,0,2,14.76,18.18,93,6.0032,1,1,2,2012-03-03,5,3,Saturday,Spring,Cloudy,0.5,0.5,10-20,"(80.0, 100.0]"
2012-03-03 06:00:00,1,0,0,2,14.76,18.18,93,6.0032,1,6,7,2012-03-03,6,3,Saturday,Spring,Cloudy,0.14285714285714285,0.8571428571428571,10-20,"(80.0, 100.0]"
2012-03-03 07:00:00,1,0,0,2,14.76,17.425,93,8.9981,2,14,16,2012-03-03,7,3,Saturday,Spring,Cloudy,0.125,0.875,10-20,"(80.0, 100.0]"
2012-03-03 08:00:00,1,0,0,3,14.76,18.94,93,0.0,2,46,48,2012-03-03,8,3,Saturday,Spring,Light rain/snow,0.041666666666666664,0.9583333333333334,10-20,"(80.0, 100.0]"
2012-03-03 09:00:00,1,0,0,3,15.58,19.695,87,6.0032,7,87,94,2012-03-03,9,3,Saturday,Spring,Light rain/snow,0.07446808510638298,0.925531914893617,10-20,"(80.0, 100.0]"
2012-03-03 10:00:00,1,0,0,2,16.4,20.455,87,0.0,31,137,168,2012-03-03,10,3,Saturday,Spring,Cloudy,0.18452380952380953,0.8154761904761905,10-20,"(80.0, 100.0]"
2012-03-03 11:00:00,1,0,0,2,16.4,20.455,87,6.0032,33,181,214,2012-03-03,11,3,Saturday,Spring,Cloudy,0.1542056074766355,0.8457943925233645,10-20,"(80.0, 100.0]"
2012-03-03 12:00:00,1,0,0,2,17.22,21.21,67,16.9979,47,252,299,2012-03-03,12,3,Saturday,Spring,Cloudy,0.15719063545150502,0.842809364548495,10-20,"(60.0, 80.0]"
2012-03-03 13:00:00,1,0,0,1,18.04,21.97,51,19.0012,87,252,339,2012-03-03,13,3,Saturday,Spring,Clear,0.25663716814159293,0.7433628318584071,10-20,"(40.0, 60.0]"
2012-03-03 14:00:00,1,0,0,2,18.86,22.725,44,23.9994,151,279,430,2012-03-03,14,3,Saturday,Spring,Cloudy,0.3511627906976744,0.6488372093023256,10-20,"(40.0, 60.0]"
2012-03-03 15:00:00,1,0,0,1,19.68,23.485,29,19.9995,145,254,399,2012-03-03,15,3,Saturday,Spring,Clear,0.3634085213032581,0.6365914786967418,10-20,"(20.0, 40.0]"
2012-03-03 16:00:00,1,0,0,1,20.5,24.24,27,19.9995,167,300,467,2012-03-03,16,3,Saturday,Spring,Clear,0.3576017130620985,0.6423982869379015,20-30,"(20.0, 40.0]"
2012-03-03 17:00:00,1,0,0,1,20.5,24.24,23,22.0028,106,279,385,2012-03-03,17,3,Saturday,Spring,Clear,0.2753246753246753,0.7246753246753247,20-30,"(20.0, 40.0]"
2012-03-03 18:00:00,1,0,0,1,20.5,24.24,25,16.9979,53,250,303,2012-03-03,18,3,Saturday,Spring,Clear,0.17491749174917492,0.8250825082508251,20-30,"(20.0, 40.0]"
2012-03-03 19:00:00,1,0,0,1,18.86,22.725,33,11.0014,34,191,225,2012-03-03,19,3,Saturday,Spring,Clear,0.1511111111111111,0.8488888888888889,10-20,"(20.0, 40.0]"
2012-03-03 20:00:00,1,0,0,1,18.04,21.97,30,8.9981,28,121,149,2012-03-03,20,3,Saturday,Spring,Clear,0.18791946308724833,0.8120805369127517,10-20,"(20.0, 40.0]"
2012-03-03 21:00:00,1,0,0,1,18.86,22.725,19,22.0028,24,130,154,2012-03-03,21,3,Saturday,Spring,Clear,0.15584415584415584,0.8441558441558441,10-20,"(-0.1, 20.0]"
2012-03-03 22:00:00,1,0,0,1,18.04,21.97,21,8.9981,19,115,134,2012-03-03,22,3,Saturday,Spring,Clear,0.1417910447761194,0.8582089552238806,10-20,"(20.0, 40.0]"
2012-03-03 23:00:00,1,0,0,1,17.22,21.21,24,0.0,12,94,106,2012-03-03,23,3,Saturday,Spring,Clear,0.11320754716981132,0.8867924528301887,10-20,"(20.0, 40.0]"
2012-03-04 00:00:00,1,0,0,2,16.4,20.455,30,23.9994,5,67,72,2012-03-04,0,3,Sunday,Spring,Cloudy,0.06944444444444445,0.9305555555555556,10-20,"(20.0, 40.0]"
2012-03-04 01:00:00,1,0,0,2,15.58,19.695,34,12.998,16,60,76,2012-03-04,1,3,Sunday,Spring,Cloudy,0.21052631578947367,0.7894736842105263,10-20,"(20.0, 40.0]"
2012-03-04 02:00:00,1,0,0,2,14.76,17.425,40,11.0014,14,66,80,2012-03-04,2,3,Sunday,Spring,Cloudy,0.175,0.825,10-20,"(20.0, 40.0]"
2012-03-04 03:00:00,1,0,0,2,14.76,17.425,43,8.9981,5,21,26,2012-03-04,3,3,Sunday,Spring,Cloudy,0.19230769230769232,0.8076923076923077,10-20,"(40.0, 60.0]"
2012-03-04 04:00:00,1,0,0,2,13.94,16.665,46,12.998,3,11,14,2012-03-04,4,3,Sunday,Spring,Cloudy,0.21428571428571427,0.7857142857142857,10-20,"(40.0, 60.0]"
2012-03-04 05:00:00,1,0,0,2,13.94,15.91,46,15.0013,0,5,5,2012-03-04,5,3,Sunday,Spring,Cloudy,0.0,1.0,10-20,"(40.0, 60.0]"
2012-03-04 06:00:00,1,0,0,2,12.3,13.635,52,19.9995,0,5,5,2012-03-04,6,3,Sunday,Spring,Cloudy,0.0,1.0,10-20,"(40.0, 60.0]"
2012-03-04 07:00:00,1,0,0,2,12.3,13.635,52,19.9995,2,21,23,2012-03-04,7,3,Sunday,Spring,Cloudy,0.08695652173913043,0.9130434782608695,10-20,"(40.0, 60.0]"
2012-03-04 08:00:00,1,0,0,1,12.3,13.635,52,22.0028,12,54,66,2012-03-04,8,3,Sunday,Spring,Clear,0.18181818181818182,0.8181818181818182,10-20,"(40.0, 60.0]"
2012-03-04 09:00:00,1,0,0,1,12.3,13.635,49,30.0026,14,104,118,2012-03-04,9,3,Sunday,Spring,Clear,0.11864406779661017,0.8813559322033898,10-20,"(40.0, 60.0]"
2012-03-04 10:00:00,1,0,0,1,12.3,13.635,49,22.0028,31,161,192,2012-03-04,10,3,Sunday,Spring,Clear,0.16145833333333334,0.8385416666666666,10-20,"(40.0, 60.0]"
2012-03-04 11:00:00,1,0,0,1,13.12,14.395,45,26.0027,64,192,256,2012-03-04,11,3,Sunday,Spring,Clear,0.25,0.75,10-20,"(40.0, 60.0]"
2012-03-04 12:00:00,1,0,0,1,13.94,15.15,42,23.9994,71,256,327,2012-03-04,12,3,Sunday,Spring,Clear,0.21712538226299694,0.7828746177370031,10-20,"(40.0, 60.0]"
2012-03-04 13:00:00,1,0,0,1,14.76,16.665,37,23.9994,108,256,364,2012-03-04,13,3,Sunday,Spring,Clear,0.2967032967032967,0.7032967032967034,10-20,"(20.0, 40.0]"
2012-03-04 14:00:00,1,0,0,1,14.76,16.665,34,23.9994,106,226,332,2012-03-04,14,3,Sunday,Spring,Clear,0.3192771084337349,0.6807228915662651,10-20,"(20.0, 40.0]"
2012-03-04 15:00:00,1,0,0,1,14.76,15.91,32,35.0008,82,252,334,2012-03-04,15,3,Sunday,Spring,Clear,0.24550898203592814,0.7544910179640718,10-20,"(20.0, 40.0]"
2012-03-04 16:00:00,1,0,0,1,14.76,15.91,29,32.9975,68,231,299,2012-03-04,16,3,Sunday,Spring,Clear,0.22742474916387959,0.7725752508361204,10-20,"(20.0, 40.0]"
2012-03-04 17:00:00,1,0,0,1,13.94,14.395,31,36.9974,49,214,263,2012-03-04,17,3,Sunday,Spring,Clear,0.18631178707224336,0.8136882129277566,10-20,"(20.0, 40.0]"
2012-03-04 18:00:00,1,0,0,1,13.12,13.635,33,40.9973,20,164,184,2012-03-04,18,3,Sunday,Spring,Clear,0.10869565217391304,0.8913043478260869,10-20,"(20.0, 40.0]"
2012-03-04 19:00:00,1,0,0,1,12.3,12.88,36,32.9975,12,120,132,2012-03-04,19,3,Sunday,Spring,Clear,0.09090909090909091,0.9090909090909091,10-20,"(20.0, 40.0]"
